Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,9.351570037645,0.142993326762,-4.917361894795,4.068680978987,3.044409784273,-3.791381752778,2.876736639663,1.506336017759,3.434103213941,5.389729577741,2.934600022205,2.927982393467,1.552870167344,7.208899039662,-7.041480909018,8.702347554477,7.051223217877,9.578302556942,6.515690037761,5.430526166399,-4.757510948006,3.866880136798,4.283442651407,4.734299574647,6.431947130948,3.005390619972,3.202463543677,4.168647488202,-9.022712169162,1.927458509322,1.908328990849,2.102331107374,1.473092078333,0.982565766684,3.075101539459,1.597909966564,-0.417342074595,2.031124196612,1.824656103489
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,9.134580399317,0.071827404004,-4.358165950272,3.618504252147,2.401932816333,-3.146545303483,2.338998727549,1.424397326029,3.343591783049,5.174009569646,4.465063368067,4.326287868498,1.663887492942,3.448630236016,-6.003999896831,9.290198392061,9.584145182256,1.210529003186,7.245639356683,3.722637357974,3.350938544524,-3.187988544303,-1.495365959741,7.850108581927,-11.705627135754,-1.752469267537,1.450301652587,5.349582185162,-1.810592336352,8.649861333922,-3.128195660559,4.517939594363,-2.514448595569,3.085725187868,6.746272829627,0.415771032179,-1.315759221019,3.448620779025,4.997301874133
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,7.48774140037,0.463276996877,-2.354531734305,3.072633039379,2.029914703722,-1.695527765741,2.162795679805,1.526529995475,3.115337793559,4.448115861483,3.675812330173,3.059267667637,2.252018979532,5.993095768987,-2.968378162207,3.932027414299,3.047174529492,3.404627184793,-1.619774037992,0.573481385052,-1.930192277601,-0.539522254048,1.897613970644,4.933144295765,0.783852233374,5.494008089593,3.075156441819,-0.18346545668,-2.176960041532,4.233373384487,3.992096203494,4.407059665808,0.208641593179,-0.073195709257,0.635331459777,-0.103827836431,-1.128412824241,2.312384831044,0.942931885578
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,8.546132001676,0.337806658928,-2.955899304352,3.315584454151,1.997556409104,-2.43723841704,2.178196659036,1.437915352999,3.412695288226,4.910727841746,3.877538731636,3.204057609226,3.926565720605,6.803605555163,-6.382696380695,5.735889686542,5.805666844264,6.121403803111,3.817322721214,7.184365849372,1.741134967163,-0.817036866413,1.293928255585,4.564099158868,4.670586943439,4.835810944806,3.102767316938,1.015363298492,-1.963756492507,3.582766926796,3.438118609861,5.819175396395,0.506583588992,3.740023604716,2.910655704135,5.265677681742,4.076536783076,3.523374696805,1.208211489294
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,7.034923633366,1.057145274032,-0.59758728261,3.220346816696,2.496155246428,-0.476083470674,2.612455017384,2.002198819142,3.5507206439,5.09195008922,4.652088464824,4.861407962061,3.506263836911,3.77432867972,1.342946066061,-0.696577881373,3.45382324102,7.524905019647,-1.859993713866,-0.396607723599,3.606531544908,7.534726617667,3.435153295231,4.199319549247,-0.003070089122,6.101494489366,3.413457057907,9.012313341859,3.266581859762,10.894446487679,0.101102351846,2.658639418851,-1.25722389447,6.774990543978,1.974958531733,-1.192769905854,-0.238563061814,0.00641284575,-3.729927543106
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,9.488312370117,-0.007583347053,-4.362980605708,3.486711350247,1.878577178849,-3.708327140567,2.070346272223,1.279160144683,3.654954034529,5.208432239836,4.037598202789,3.508083324667,2.913590098632,4.827020463109,-6.174762313373,6.802156562156,6.82511396439,5.200988015727,2.693440027214,5.059341011923,-0.454187838183,-0.06706599668,1.449409602244,3.914148618823,2.276007941315,4.372745233304,2.319083803092,1.040322560114,-5.236564485925,5.15698619848,3.646748389272,3.732209661217,1.371443351502,2.713982346232,3.188216347399,2.431550296837,2.044799141471,2.143446839889,-0.177505588994
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.077288962728,0.003014089624,-0.035524154206,0.032605326348,0.021523164693,-0.027650911058,0.024356109959,0.018188070038,0.038854197931,0.05576788435,0.045541974591,0.045489140845,0.035419616527,0.053401153307,-0.039611556956,0.063290218174,0.061403597024,0.052936909076,0.017661229084,0.073305267994,0.045806073707,0.043216783691,0.010119079893,0.04265043515,0.023553403385,0.063559872464,0.087523925996,0.004523958183,-0.053434465392,0.065584014282,0.046886107474,0.058964727968,0.033144491471,0.11291184711,0.048158978112,0.08113572879,0.029636838444,0.047236711217,-0.012654570449
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California<C1>,NA,0.389731175263,-0.025553973642,-0.26626459727,0.136981052478,0.083526462644,-0.226695464769,0.078224575864,0.031250581279,0.134083001543,0.202993582574,0.13728049113,0.150576618487,0.005984908185,0.224795837353,-0.305693495154,0.38606376484,0.400008070055,0.143603735803,0.294589518903,0.335109715741,-0.272525261065,-0.143790677769,-0.031051248317,0.187042585504,0.076644753253,0.172397433938,0.039924088672,-0.028234726614,-0.345840857584,0.149588069935,0.087359016059,0.103011693484,0.061565858366,0.080531548598,0.207489024819,0.145319512965,0.10466367932,0.073392036454,0.055013583584
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,0.048250342081,0.003587828921,-0.010716890275,0.021367517321,0.013881011653,-0.008110627571,0.014971124916,0.010237763292,0.025884356047,0.0235096561,0.028009335242,0.021921701885,-0.017967405896,0.018042218472,-0.02522465395,0.071289913033,0.026482321368,0.015249383607,0.018006054369,0.037839286379,0.030715755746,-0.016620674359,0.032277702361,0.043780316605,0.044837953065,0.046884045525,0.090039900047,0.019474109718,-0.004419605336,0.016980481538,0.028227765481,0.017733981382,-0.015022941634,0.006388789155,0.090206520629,0.020676443066,0.084957528369,0.143244299404,-0.080168317434
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Campeche<C1>,NA,0.725590664791,-0.018938412076,-0.496121603267,0.322858761762,0.275063181484,-0.237564610942,0.301536049485,0.239969882347,0.353758493994,0.447724081241,0.268062787809,0.240389578126,-0.058486617143,0.387672626394,-0.533549051603,0.750641868757,0.44109772143,0.256512293971,-0.391892549085,0.531425842427,0.528279558442,0.196626930439,0.647150914924,0.095943961376,-0.161119868116,-0.181704602695,-0.478809989131,-0.563644117494,-0.600396280375,-0.196276116727,-0.191359868254,-0.078764124791,0.040813952773,-0.224411213432,-0.30109013463,-0.223122313248,-0.369377354071,-0.048568808964,-0.067975617941
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,0.309358927695,-0.002448493931,-0.194266208215,0.121900440299,0.083971221803,-0.163789890827,0.069382098491,0.02577658295,0.093872600332,0.163702776009,0.10077795447,0.14704274549,0.071421458262,0.08180057756,-0.096975649885,0.477004629644,0.290614424587,0.166412882223,0.083854003121,0.077651352847,-0.005819887122,0.169868462126,0.151053109558,0.100089646865,0.074509677944,0.161977356167,0.143492300295,-0.015096197011,-0.534614921626,0.502795551098,0.231705738858,0.177097675527,-0.073519671431,0.134313600997,0.029322466759,0.050153613594,0.17358074292,0.037027239413,-0.022294672655
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Colima<C1>,NA,0.045231034379,0.00536637481,-0.011953123631,0.020416906284,0.015739614722,-0.007987402355,0.015523299445,0.010599005916,0.0181715011,0.02471907728,0.017288472455,0.013346807203,0.012618597552,0.027064438149,-0.031722452201,0.045587096374,0.025460630675,0.038718399729,0.01866028089,0.021699821183,-0.011311291849,0.004643000299,-0.014417691016,0.000486666838,0.003556287826,0.03203253739,0.03583696416,0.010013333219,-0.017405119497,0.040629072153,0.041475925455,0.017446595092,0.005716787166,0.014580754522,0.013535735625,0.016274067804,0.020392802825,0.017262746165,0.02560866187
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,0.130349496648,0.016039350869,-0.025399110526,0.062033649834,0.046352607464,-0.009516155957,0.052443870195,0.04398827983,0.068881453621,0.084676248627,0.069798816173,0.073356417462,0.077848296424,0.097331744893,-0.028408681414,-0.00233485072,0.06581816327,0.111661071531,-0.003811674458,0.032159067624,-0.014735486581,0.029313904887,0.015426845297,-0.077611715794,0.014586733796,0.06094480449,0.029587886424,0.040363397145,-0.011050162426,0.104706889473,0.058925703083,0.035541229429,-0.024679890129,0.083770443393,-0.038695916751,-0.004689924637,-0.055665573343,-0.057223405037,-0.039837165065
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,0.283935225999,-0.010620514361,-0.14426609612,0.101870404109,0.063499756477,-0.134947150109,0.055705475877,0.012430912913,0.082837806203,0.156910065233,0.101263282534,0.099952043164,0.103012584352,0.129595792212,-0.107703925935,0.23970159736,0.181970240451,0.223772569118,0.163750266102,0.244217064285,-0.1397015185,-0.039778927303,0.074794027352,0.129276519293,0.096149396661,0.227909640965,0.107802507445,0.043095039628,-0.275736854104,0.12248366823,0.067121920759,0.213341132895,0.110971325899,0.060113459861,0.155281956753,0.142119815949,0.101820731759,0.072593793397,0.049203004381
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,1.957213671366,-0.044094453936,-0.718806231037,0.538580950544,-0.034089166411,-0.896125094173,0.053839209592,0.002389029413,0.642947942413,0.84197823804,0.871899199342,0.601758007577,0.961605968693,0.780475257231,-1.143037585367,0.783026930134,1.255168840989,0.547747488024,0.562197209189,1.07750454949,-0.2210263925,0.155467398836,-0.282414309624,0.748623113129,0.238622277355,0.873791828306,0.242926184628,0.293419215088,-0.610124612508,0.618336883258,0.605448914369,0.673091678195,0.253591523337,0.482564031872,0.754588469457,0.527405181255,0.519982354667,0.466939395222,0.040391085941
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Durango<C1>,NA,0.100977099377,-0.005852992434,-0.04794826467,0.03514314068,0.022052683488,-0.037662270349,0.024417601919,0.014194357193,0.038313215774,0.055690056576,0.038288776226,0.025768837835,0.025360543261,0.0628839043,-0.049605512553,0.070575548462,0.045330324431,0.085942214382,0.002294006256,0.012377810535,0.043463601605,0.008886734571,0.067407006702,0.037737991211,-0.020385095128,0.040352916032,0.016665401243,0.021138549689,-0.018325255853,0.045312054166,0.049097214922,0.04455790286,0.039594057166,0.02503299984,-0.000501196298,0.046882605251,-0.006486964441,0.015653484376,0.010180594664
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,0.307567228044,0.008100354226,-0.124507244413,0.117767010758,0.069368141347,-0.109151426198,0.074131108889,0.045149302299,0.119904435121,0.173755112544,0.127365083057,0.106223581877,0.103397195512,0.132824035057,-0.114673746189,0.212406639792,0.19791762365,0.223340685082,0.052826038965,0.186276391492,0.016411905543,0.145738767598,0.099221586975,0.100315809475,0.028139545026,0.17247415115,0.079551860763,0.100283102819,-0.148232158383,0.260055338159,0.215953342774,0.152992257204,0.153285959849,0.163075445531,0.210149937257,0.117485265447,0.181663875162,0.051417905512,-0.059076383706
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,0.090170399883,0.008330758652,-0.02356175659,0.036422348545,0.024811567608,-0.02122007663,0.025612047122,0.016864628696,0.037061866751,0.05661901376,0.043873253174,0.029733390156,0.00185741617,0.099181187808,-0.108686954447,0.047255625833,0.046152195792,0.061754428232,0.018772656445,0.01606066543,0.010506382213,-0.01171525842,-0.010489776276,0.078380233924,0.020397791778,0.032370774884,0.038324836192,0.023887190356,-0.048917753645,0.078039215576,0.018029311338,0.024471341584,0.004490294445,0.056561030629,0.011959557664,0.027772176564,-0.0005349491,0.03803734862,-0.000409744736
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,0.138062486304,0.00477812351,-0.059032762297,0.054788253979,0.037859257946,-0.046076725401,0.0376814906,0.023068290523,0.053640218938,0.084301644289,0.066113696105,0.064298731083,0.043980048131,0.043373866355,-0.200883268052,0.164771891168,0.059298873665,0.137032829009,0.020373882401,0.033221716324,-0.016404239507,-0.006057952408,0.004084558619,0.095517959687,-0.011308216784,0.039937571747,0.044869074845,0.050124065659,-0.091782492418,0.078561168573,0.057590393371,0.055310093433,0.053047540454,0.077237810047,0.097280852103,0.06115155991,0.007563357542,0.039689530673,-0.021700494768
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,0.645906018544,-0.002263462791,-0.315098459212,0.236219981838,0.136318481784,-0.256230633192,0.143924828858,0.0857095605,0.233788378078,0.3345036312,0.238934540506,0.210625280318,0.16740992805,0.241818895666,-0.547954768318,0.368093392377,0.470812899202,0.467622278161,0.260933239449,0.315023854586,-0.137404255115,-0.061194353888,-0.06322280894,0.19333374232,0.17539691707,0.328752077802,0.194740942426,0.038118738943,-0.335035558006,0.403359691583,0.193530125393,0.283265119338,0.150946920416,0.311189273227,0.234192683661,0.266865157258,0.161851344429,0.181536838368,0.053520628104
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|México<C1>,NA,0.772434230216,-0.00627209014,-0.352223300723,0.265773030103,0.112356291778,-0.323625000831,0.13659967743,0.086170659726,0.296422314053,0.413252952326,0.337767428401,0.281457703694,0.255594823194,0.320744350785,-0.631997599154,0.71470286159,0.698240688271,0.425338411356,0.307433146718,0.488540956537,0.045078957458,-0.14467887738,-0.002727010644,0.202540067019,0.195667734691,0.384523714867,0.243740884747,0.094608410399,-0.412535138793,0.645385689301,0.394599560936,0.38012360285,0.163046012535,0.237413658167,0.26695175699,0.242975651204,0.420776188988,0.295509684775,-0.172308062035
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,0.166944378595,0.027698584494,-0.032590123627,0.080368179354,0.061101586888,-0.022196803919,0.061885040656,0.045086602225,0.074798291347,0.100053475091,0.07427920552,0.051191335533,-0.001029358327,0.155238015749,-0.051687253873,0.105941365756,0.256463509014,0.020510848065,0.142838772177,0.043309538455,-0.056313492522,-0.028163572167,0.076983560147,0.052179959628,0.038348578312,0.108071108584,0.056137740102,0.044798064002,-0.122579812112,0.093520709711,0.094119473928,0.058852128956,0.048186142206,0.129066967068,0.039726503506,0.096949261607,0.075045295112,0.054838381685,0.003470672936
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Morelos<C1>,NA,0.103180593237,-0.000124376182,-0.049902294522,0.041772363934,0.028704477197,-0.034830035783,0.032267244348,0.02231342172,0.045025570385,0.062183198439,0.041611133727,0.037518084653,0.049616630221,0.033013037567,-0.14564401126,0.077980180578,0.078610244401,0.097136158278,0.060802492649,0.022111869499,0.041741459642,-0.033090000409,0.055176449387,0.013369113318,0.088459678987,-0.0232373811,0.008237171705,0.002435342324,-0.009193788628,0.048621432085,-0.002134688177,0.006989534932,0.041528799857,0.022606858926,0.0112648984,0.041857216395,0.051973501255,-0.011091004872,-0.001316030268
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,0.060561720785,0.002763524811,-0.017467593943,0.022595474829,0.013127821248,-0.018576496816,0.014298357607,0.008416141362,0.024905279276,0.041039652265,0.034114154107,0.032346760232,0.024767964433,0.02516468251,-0.089821304927,0.017149786081,0.010598365145,0.054379027633,0.019091056742,0.010606554896,0.018898079653,-0.015889586709,-0.022823850056,0.085788166164,0.025978900182,0.014203547376,-0.003520260506,0.046424852611,-0.036481856493,0.034784926244,0.020331274666,0.000645733486,0.018321835074,0.034260712426,0.031594057073,0.032632300225,0.008990822767,-0.002078049404,0.001726486818
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,0.582843304093,0.015173199058,-0.262091093027,0.229251543014,0.123049528279,-0.225642805235,0.135595411043,0.090892056727,0.239637481712,0.327394752549,0.260351766593,0.239548105036,0.229803040621,0.329477579335,-0.395192223562,0.360676512703,0.504041239693,0.430786791774,0.340270589662,0.401592835308,-0.020832885801,0.146668378315,0.255173695082,0.365894109725,0.272761368522,0.459997066013,0.414880575066,0.11035312705,-0.469639193376,0.530887867489,0.310944566333,0.295819438612,0.072465377614,0.231219427214,0.41646347726,0.178329034012,0.287946598707,0.26902138992,0.115375174901
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,0.121221969353,0.003801486818,-0.038986268079,0.046595414536,0.029685428547,-0.034390399536,0.030981117434,0.016943915163,0.04499418956,0.073283357914,0.05504094807,0.04772706199,0.041173111309,0.142073828722,-0.154383931111,0.069705524402,0.034130367571,0.041898178208,0.045039683938,0.057288248889,0.010508849166,0.003772083569,0.004267511755,0.062052637534,0.022374492285,0.032562545437,0.012861522105,0.047833604263,-0.014740803142,0.026218461244,0.047843522218,0.03175852108,0.037818727422,0.030193983154,0.064565252549,-0.024322742127,-0.035693808576,0.058983897572,-0.045865915121
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Puebla<C1>,NA,0.257041749126,0.00233865458,-0.134818661668,0.106734177195,0.076582193625,-0.097200698026,0.081600547129,0.053024707198,0.10621851177,0.146569627508,0.082100621885,0.073111042321,0.0737113566,0.14859820998,-0.244980610797,0.269636845383,0.252461880637,0.235316467409,0.240867145736,0.11149528678,0.04595523194,-0.059023354452,0.079489191761,0.079628961425,0.170652707124,0.142512026993,0.133635820672,0.022103594731,-0.252665485974,0.27394245012,0.162937090101,0.207537349588,-0.032204817631,0.04439239763,0.089645344837,0.088694090233,0.19885814779,0.085190867924,-0.042512663174
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,0.167983466803,-0.003677681682,-0.099774097871,0.06371791466,0.040542878219,-0.077847751835,0.040573198295,0.023658247483,0.063561544235,0.097192916556,0.075345273544,0.088076680043,0.067901280288,0.110610189701,-0.094541954541,0.156610449461,0.190072632303,0.159689462075,0.057155046716,0.076252188454,-0.007121698903,-0.007612491427,0.001047669031,0.125889239748,0.117954823126,0.113405726782,0.094561891627,0.047187701347,-0.055801866363,0.125227769859,0.149536370284,0.063385808852,0.010986694457,0.144967570836,0.122936845874,0.093664066996,0.101056341266,0.067138199625,-0.020242836202
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,0.081123363901,-0.005032400119,-0.033590695965,0.029404463771,0.012216714748,-0.023118013372,0.024023575146,0.023897873261,0.048930299837,0.060919159393,0.058161230159,0.056977280691,0.050667380411,0.039112339763,-0.04245701576,0.097665283993,0.103194891053,0.080710309533,-0.001307161269,0.041619750326,0.054288172511,-0.002394062417,0.046213361258,0.10119016317,0.051645288085,0.080035065915,0.133081252645,0.070953203509,-0.1204410757,0.069436563574,0.075980466655,0.064910957428,0.061971360475,0.051012567464,0.067399145177,0.105046550436,0.063089040236,0.082642138213,0.021118728424
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,0.169761628908,-0.005352495923,-0.087117765336,0.060361886046,0.032593937194,-0.071599391197,0.038050621377,0.024289444932,0.06909541716,0.100526670824,0.076483093312,0.064068815219,0.057846009317,0.125714394827,-0.185262578202,0.130815302656,0.112788654739,0.095987510729,0.047446872025,0.086410604504,-0.014730520533,0.004961712442,0.075714334376,0.104977208457,0.074907342827,0.085475694712,0.040672090464,0.040046219317,-0.098439794388,0.099287191676,0.100920580049,0.090161329561,0.068709177233,0.056383605106,0.078688559425,0.076635310254,0.074269534125,0.087496842513,-0.00644099179
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,0.216265070285,-0.001312932807,-0.074010260267,0.078094457538,0.055400300302,-0.072903524733,0.054824334065,0.021265948396,0.075575687258,0.141684425125,0.094536687064,0.056249506332,0.070864827453,0.061423576469,-0.126359764032,0.050181730794,0.057330737522,0.085232172694,0.063547839086,0.160763865489,-0.049666244083,-0.074097917316,0.007127595381,0.130674620494,0.008044426965,0.069249367699,0.076595707896,0.075472924422,-0.092444962822,0.070256108689,0.042554030809,0.07682781168,0.025312176094,0.038232406466,0.116824999502,0.106095936168,0.026787831722,0.057169209404,0.045818319652
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Sonora<C1>,NA,0.331549860686,-0.021451843807,-0.207367729268,0.116061015159,0.080602110957,-0.179605246442,0.070972693084,0.020076626333,0.103496828263,0.203298378191,0.133973593259,0.151984622842,0.082079903931,0.270189274453,-0.159573273473,0.149314297202,0.32119608695,0.214095705342,0.119761036119,0.275885207846,-0.111757404282,-0.255435544493,-0.085608125603,0.150891307658,0.15629007647,0.185379462005,0.041432739958,0.009259176498,-0.182901917324,0.154797782009,0.278756515648,0.164131445539,0.093251571345,0.080429462117,0.166238947552,0.176957743046,-0.017423272391,0.031317949831,-0.005272064006
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,0.319441803419,0.003142376226,-0.1666972087,0.135343819072,0.097034817902,-0.08984052778,0.110881473882,0.091045430754,0.153107264483,0.194918431889,0.155307373634,0.137263727934,0.120825623363,0.017137623127,-0.046626854251,0.327758406804,0.10390409428,0.130270090294,-0.051247354009,-0.017297815005,-0.09600186889,-0.185538190573,0.003538324481,0.130197373116,0.228621700525,0.18152823552,0.062947781497,0.148190164771,0.144009459797,0.212973278729,0.172369867459,0.095811205143,-0.067238746865,0.071382115738,-0.0160696312,-0.166030058564,-0.148959570464,-0.243291279978,-0.108103722671
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,0.256942813587,0.003923963654,-0.135143412533,0.111171006771,0.083652027828,-0.105368899649,0.079880408963,0.042157963823,0.096326142921,0.150859093004,0.082281305614,0.081225385733,0.042836863185,0.196232497603,-0.196030473366,0.240030002567,0.197948616156,0.269460323848,0.190928799624,0.165053151024,-0.145108685227,0.112844933132,0.129922018271,0.147608502116,0.202121425499,0.098280883613,0.103353494976,0.135696787442,-0.30279855558,0.062100332094,0.059595737332,0.064553094239,0.044521303414,0.029725890209,0.091463861863,0.047475117162,-0.012298635726,0.058410925314,0.052415627956
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,0.059613304233,0.00046723932,-0.028372508985,0.023558353237,0.015657752745,-0.020617112795,0.015415237779,0.009412239461,0.022125719979,0.034135390732,0.02944849872,0.028650466706,0.011106052759,0.0227392633,-0.039068068242,0.060561406075,0.063933066776,0.008283649453,0.047701177855,0.025594111704,0.022745457232,-0.022466550242,-0.010209106503,0.052038293484,-0.080535613499,-0.010408854883,0.008108591512,0.029655390324,-0.010465079985,0.051802994201,-0.019356671161,0.026128765428,-0.014652051687,0.017291694277,0.037941383799,0.002418945635,-0.007504408799,0.019021397941,0.027915587444
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,0.419041688551,0.025452960667,-0.129969782892,0.17317077529,0.113946365986,-0.095317413362,0.124127320318,0.087690068552,0.179394722495,0.254808443667,0.209045640794,0.17337736234,0.127074891157,0.335999074469,-0.168271445831,0.230516147427,0.173840724068,0.187364142012,-0.08761763057,0.029718132163,-0.09575281916,-0.026367726678,0.092302421978,0.24101470307,0.03867158046,0.267094042988,0.151106382423,-0.009081702272,-0.106456252839,0.213701539401,0.199751816251,0.221250020274,0.010542691909,-0.003656165053,0.030874004395,-0.004920698783,-0.052155016984,0.103554462899,0.0422967238
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,0.102143285569,0.00400271827,-0.035145845148,0.040002539053,0.02406067275,-0.029390950102,0.02661387122,0.017587452186,0.041806840348,0.060017719971,0.047256235567,0.038988329497,0.047639773516,0.083358480962,-0.07967600002,0.071443147985,0.07159032012,0.074763355829,0.047030522412,0.089482166034,0.022124693165,-0.010611091415,0.016678501946,0.05874025186,0.060486730552,0.064092742423,0.04130582507,0.013620631203,-0.026336381992,0.04970875662,0.046987742039,0.07936885207,0.007048399502,0.051593218281,0.040553270765,0.073167726802,0.058211622034,0.051314384465,0.017834098693
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,0.050585405665,0.007431188268,-0.004245461427,0.023779191907,0.018384285954,-0.003527629625,0.020007251236,0.015415098194,0.027532461602,0.039443526568,0.035996350004,0.037838172365,0.027647387123,0.02993250903,0.010543351055,-0.00590695453,0.027231919103,0.057458243246,-0.014516170027,-0.002958047318,0.025501935438,0.055451723239,0.027204062688,0.033906675254,-0.000024856929,0.048299830195,0.027468707128,0.073299408845,0.028664116945,0.104176364135,0.00101952282,0.025892757899,-0.012117509599,0.063606154854,0.019274734473,-0.011504043832,-0.002219484077,0.000058327243,-0.03321531614
